,vintage,age,dependents,city,customer_nw_category,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,gender_cat,occupation_cat,branch_code_cat
27268,3967,45,2.0,623.0,3,24.0,1060.94,1790.21,1457.42,957.86,285.93,0.21,764.09,238.54,1396.72,1915.3,1,1,3,392
27269,742,64,0.0,407.0,2,98.0,6306.85,6306.85,6306.85,5623.37,0.24,0.24,0.24,0.24,6306.85,6306.85,0,1,3,1193
27270,1776,56,0.0,1232.0,3,21.0,5272.48,4813.19,2783.2,2477.49,434.76,6468.34,0.47,3743.36,5138.88,2702.87,0,0,3,135
27271,1426,52,0.0,1271.0,2,31.0,1894.03,1894.03,1894.03,1882.03,0.63,0.63,0.63,0.63,1894.03,1894.03,0,1,3,1456
27272,1517,36,0.0,146.0,2,0.0,4557.36,4159.95,4098.64,2233.08,397.9,1859.43,0.47,1571.9,4173.65,4713.66,1,0,3,120
27273,842,32,0.0,6.0,2,342.0,3098.06,3098.06,3098.06,3066.4,0.1,0.1,0.1,0.1,3098.06,3098.06,0,1,3,2604
27274,1756,73,0.0,996.0,2,31.0,1800.28,1800.28,1800.28,1795.64,0.16,0.16,0.16,0.16,1800.28,1800.28,0,0,3,1587
27275,460,27,0.0,690.0,3,20.0,2447.28,2354.34,2321.02,1466.8,286.19,871.9,143.33,143.33,2499.99,2136.83,0,1,2,1108
27276,363,52,0.0,494.0,2,306.0,1557.93,1557.93,1636.27,6393.7,0.34,0.34,0.34,286.06,1557.93,1650.1,0,1,3,2677
27277,1413,77,0.0,969.0,3,0.0,12914.96,9772.1,9870.62,9655.3,3143.5,0.64,0.64,0.64,10067.67,9772.1,0,1,1,2099
27278,2235,30,0.0,146.0,3,54.0,4124.52,3615.54,3795.08,4782.57,0.3,21.73,2348.46,1022.1,2974.99,2852.85,0,1,2,289
27279,1082,44,0.0,229.0,2,31.0,648.61,8791.47,4255.74,2959.73,0.03,0.03,8142.89,6009.83,4688.02,5261.79,1,0,3,1991
27280,3489,51,0.0,1540.0,3,263.0,3003.61,3000.04,3008.68,2994.62,0.21,0.21,0.21,0.21,3002.75,2999.26,1,1,2,1083
27281,1584,31,1.0,409.0,2,7.0,367.52,312.73,5050.2,10133.61,1828.76,1400.19,1773.97,1439.79,472.52,260.93,1,0,3,1236
27282,1946,31,0.0,623.0,1,21.0,1095.12,937.58,2929.03,10033.29,157.57,543.64,27.18,30.29,1055.8,615.12,1,1,2,41
27283,3604,46,0.0,617.0,3,13.0,8645.9,5296.24,5996.21,15704.79,3571.69,198.04,0.26,215.76,6935.88,5358.98,0,1,3,966
27284,907,28,0.0,1020.0,3,13.0,4709.31,3871.84,3651.85,2451.2,1323.62,1385.9,704.51,1418.07,4461.01,3735.74,0,1,2,118
27285,544,6,0.0,1111.0,3,241.0,3533.33,3533.33,3533.33,3512.94,0.7,0.7,0.7,0.7,3533.33,3533.33,0,0,4,2627
27286,2771,38,2.0,1096.0,3,25.0,17533.42,16716.6,15994.04,11602.71,1287.82,3858.22,399.89,2019.56,17493.65,17465.18,1,1,3,534
27288,3993,30,0.0,1020.0,2,35.0,7419.98,2218.81,6352.38,7497.81,0.34,17781.79,524.87,24320.77,3294.91,4038.02,1,1,3,386
27289,1853,48,0.0,1020.0,3,23.0,7336.32,222.05,2920.21,1344.8,7143.46,140.6,29.17,14.89,5624.01,244.29,0,0,2,539
27290,228,64,0.0,334.0,1,5.0,8451.09,15276.99,14218.98,15300.19,7263.48,79031.8,14089.39,73496.44,2779.66,27765.01,1,1,3,9
27291,1909,50,0.0,634.0,2,31.0,11733.45,12019.16,11973.18,20205.1,0.46,0.46,571.89,0.46,11881.23,12019.16,1,0,3,1406
27292,4752,32,0.0,834.0,2,23.0,5913.39,4960.22,8667.19,5939.97,20436.7,1150.99,19481.21,817.43,13874.71,5173.28,1,1,2,358
27293,2376,60,0.0,334.0,2,74.0,10496.91,10496.91,10444.68,10146.51,0.47,0.47,0.47,0.47,10496.91,10496.91,0,0,3,153
27294,1454,24,0.0,1150.0,3,9.0,413.67,12.81,4470.77,423.61,143.01,0.16,0.16,11571.59,105.6,4118.8,0,1,4,611
27295,3230,76,0.0,1232.0,2,121.0,4580.72,4580.72,4586.69,4222.15,0.54,0.54,0.54,0.54,4580.72,4580.72,1,1,1,741
27296,2370,58,3.0,146.0,3,3.0,1587.1,1573.63,1574.25,1496.52,13.9,0.43,0.43,0.43,1575.49,1573.63,0,1,2,1385
27297,388,90,0.0,514.0,1,53.0,28762.6,0.89,8801.71,4964.61,0.27,1.7,6952.84,2179.81,23803.68,422.46,0,1,3,177
27298,4916,63,0.0,1020.0,3,89.0,6843.99,7872.83,8731.44,3122.77,0.43,0.43,1107.57,2029.0,7423.92,8748.78,0,1,2,0
27299,1474,28,0.0,146.0,2,41.0,3368.46,3504.56,2927.18,2928.58,0.26,1093.87,83.17,23.42,3417.09,2877.17,0,1,2,1516
27300,2900,90,0.0,146.0,2,326.0,2821.93,2813.64,2806.63,2702.66,0.17,0.17,0.17,0.17,2817.81,2803.91,0,1,3,473
27301,5836,74,0.0,1020.0,1,56.0,9145.96,9377.61,7298.32,1937.57,0.04,50000.04,233.52,43043.06,9320.69,9989.46,1,1,3,1
27302,1773,69,0.0,1271.0,3,336.0,3610.66,3682.08,3681.26,3658.76,0.34,0.34,71.77,0.34,3679.62,3682.08,0,1,1,1457
27303,2080,52,0.0,146.0,1,21.0,1119.64,406.78,2263.1,3031.86,713.13,713.13,0.27,3571.7,947.57,3075.21,0,1,3,40
27304,1538,40,0.0,409.0,3,23.0,16954.17,16854.17,16539.4,13851.63,857.26,857.26,757.26,0.11,17402.94,16494.72,0,0,2,1814
27305,427,59,0.0,579.0,2,17.0,1805.63,1161.43,3037.42,5434.7,1285.73,642.87,642.87,0.01,1495.62,1031.86,1,1,3,1261
27306,6174,48,0.0,664.0,3,14.0,10669.85,6075.5,5628.46,4551.05,3125.8,5130.17,0.57,73.56,8664.2,5026.06,0,1,3,2
27307,3068,48,0.0,1020.0,3,1.0,7646.1,7264.99,7242.53,6523.0,83.4,8001.43,98.29,5939.72,7154.82,9503.45,0,1,2,333
27308,2132,31,0.0,15.0,1,7.0,3600.98,16380.78,20420.26,6717.38,1.96,21340.87,13117.56,32555.74,9385.61,22020.9,1,1,3,5
27309,4486,66,0.0,1020.0,3,31.0,4352.63,4368.43,4178.8,3167.92,0.47,0.47,0.47,0.47,4365.34,4223.42,0,1,1,116
27310,446,49,4.0,856.0,2,89.0,3910.45,6968.44,5393.94,8355.3,0.46,0.46,5731.66,3886.77,4978.77,6400.1,1,1,3,1291
27311,869,21,0.0,1096.0,2,31.0,1800.15,1800.15,1800.15,1788.74,0.03,0.03,0.03,0.03,1800.15,1800.15,0,0,4,339
27312,4151,62,2.0,334.0,2,4.0,4535.17,4172.44,4188.58,3882.08,1057.29,242.97,697.13,284.99,4536.33,4156.79,0,1,3,366
27313,1105,26,2.0,1546.0,2,7.0,6227.14,6588.28,5937.51,4151.07,52.81,1478.68,722.99,676.49,6538.61,5786.53,0,1,2,57
27314,272,70,0.0,575.0,1,14.0,30073.77,44353.77,46978.65,82744.03,20.34,17.49,14300.34,7143.2,35979.39,47575.71,1,0,3,2837
27315,4204,74,0.0,1232.0,3,87.0,3770.5,3444.03,3993.1,9752.46,0.36,0.36,71.79,1500.36,3715.98,3768.92,0,0,1,136
27316,919,43,0.0,575.0,3,54.0,837.86,22380.97,3006.0,613.15,0.59,1.3,92972.27,28.55,6057.22,2343.42,1,1,3,975
27317,2169,44,0.0,1608.0,3,31.0,3019.83,2767.98,2822.32,2433.71,0.04,0.04,33.9,36.82,3021.0,2769.16,0,1,2,813
27318,2749,38,0.0,1020.0,2,95.0,22734.52,22734.52,22734.52,22523.02,0.3,0.3,0.3,0.3,22734.52,22734.52,0,0,3,194
27319,2154,24,0.0,334.0,1,31.0,2680.71,2680.71,2680.71,3349.73,0.1,0.1,0.1,0.1,2680.71,2680.71,0,0,4,78
27320,1771,59,2.0,95.0,2,237.0,26863.96,353.25,8293.77,379.4,0.5,0.5,0.5,0.5,24133.79,366.61,1,1,3,301
27321,4895,53,0.0,514.0,3,0.0,2929.27,2916.62,2603.06,2332.28,25.93,2.44,0.63,0.63,2917.06,2547.19,0,0,3,67
27322,1592,57,0.0,1366.0,2,31.0,9218.55,9218.55,9218.55,8783.35,0.3,0.3,0.3,0.3,9218.55,9218.55,0,1,2,2030
27323,1342,63,1.0,1020.0,1,49.0,1430.46,1845.61,3538.44,6411.38,0.11,1000.11,415.27,4411.06,1548.59,3488.19,0,1,3,130
27324,1624,32,0.0,1096.0,2,258.0,9324.54,9324.54,9368.85,9427.09,0.54,0.54,0.54,17.67,9324.54,9375.39,0,0,3,1137
27325,2865,44,0.0,427.0,2,31.0,2306.54,2320.83,2357.36,2377.05,0.49,0.49,0.49,71.91,2319.84,2360.0,0,0,2,224
27327,4555,86,0.0,1232.0,2,3.0,7503.56,1421.37,2286.55,1977.64,7363.9,449.16,1074.43,2318.95,2317.91,2609.58,0,1,1,92
27328,1322,23,0.0,409.0,2,4.0,2688.64,3658.15,4034.25,3358.94,2.15,642.21,1235.22,1642.0,3441.72,4837.18,0,1,4,121
27329,625,40,2.0,146.0,2,5.0,1426.94,3522.63,4139.1,11624.55,605.1,1920.1,3557.93,4812.27,2073.73,3327.93,1,1,3,1740
27330,1675,30,1.0,768.0,2,25.0,5131.57,4560.14,4290.32,2841.31,572.09,286.37,0.66,0.66,5052.75,4449.54,0,1,3,724
27331,1501,31,0.0,1096.0,2,37.0,1303.42,1843.42,1496.75,974.92,0.06,1861.3,2340.06,4271.69,1193.67,1276.66,0,1,2,791
27332,5505,64,0.0,1020.0,1,3.0,2282.68,1158.03,3155.87,5776.74,25870.32,7667.1,10242.49,12030.37,2542.92,1743.18,0,0,3,4
27333,1798,64,0.0,162.0,2,10.0,7098.56,527.13,1735.8,231.41,6571.67,21430.24,0.24,0.24,2793.14,1726.63,0,1,3,1637
27334,6125,86,0.0,1096.0,2,68.0,14255.44,14255.44,13346.38,10210.57,0.41,0.41,0.41,0.41,14255.44,14255.44,0,1,1,25
27335,1127,34,0.0,1315.0,2,21.0,7057.79,7040.3,7118.75,7127.88,0.75,0.34,305.48,45.53,7191.13,7061.94,0,1,2,1724
27336,269,35,0.0,1020.0,3,18.0,348.4,8162.56,5676.93,5579.05,757.46,3251.61,8571.61,1428.76,4849.35,7485.51,1,1,3,604
27337,5915,48,0.0,1540.0,2,114.0,727.74,1034.64,3590.85,32606.16,0.33,0.33,360.56,469.67,915.72,1382.29,1,1,3,56
27338,1241,22,0.0,334.0,3,12.0,3272.37,3243.8,3247.74,3223.25,28.91,0.34,0.34,0.34,3255.62,3243.8,0,1,4,1080
27339,3514,76,0.0,1096.0,3,10.0,3544.05,5502.76,3406.58,2875.69,5.47,0.13,2543.24,191.2,4505.82,5156.32,1,0,3,42
27340,1189,64,0.0,409.0,2,31.0,3536.5,3536.5,3479.76,3474.19,0.21,0.21,0.21,0.21,3469.5,3477.51,1,0,2,84
27341,1615,23,0.0,665.0,3,5.0,2959.4,3240.17,3027.9,3504.8,382.91,1201.74,743.71,681.79,3067.59,3177.55,0,1,2,519
27342,2012,38,0.0,1294.0,3,60.0,582.37,2994.82,2310.76,691.64,0.26,0.26,1948.43,1230.26,1653.79,3857.31,0,0,3,137
27343,1328,78,0.0,1111.0,2,28.0,1996.95,1992.66,2554.3,3605.69,4.94,4.94,0.66,98.54,1996.95,2058.97,0,1,1,1088
27344,2079,20,0.0,1232.0,2,221.0,3417.24,3245.81,3191.21,2671.85,0.37,0.37,0.37,0.37,3364.03,3184.98,0,0,4,752
27345,2845,54,0.0,180.0,2,118.0,5347.59,1059.27,1647.21,1768.46,0.14,0.14,20000.14,0.14,2833.57,1056.34,0,1,3,174
27346,1937,34,0.0,409.0,2,33.0,2344.54,2882.04,2879.81,4107.48,0.6,714.89,0.6,714.89,2806.67,3198.17,0,0,3,270
27347,459,32,0.0,409.0,2,11.0,7007.83,7013.4,6652.06,7741.47,0.36,0.36,2177.17,2735.51,6947.58,6405.01,0,1,3,1427
27348,1241,45,1.0,1020.0,2,31.0,1268.74,983.02,2966.04,1463.92,0.47,0.47,0.47,3171.01,1189.92,2819.13,1,0,2,194
27349,279,58,0.0,1424.0,3,21.0,4915.16,4886.59,4199.34,924.26,443.1,0.24,614.53,71.67,4893.97,4935.89,1,0,1,2032
27350,5175,60,0.0,51.0,3,63.0,2318.14,2318.14,2313.99,2289.26,0.01,0.01,0.01,0.01,2318.14,2318.14,0,0,3,118
27351,182,90,0.0,1020.0,2,80.0,722.29,72150.86,57372.33,50593.82,0.7,0.7,71429.27,0.7,27815.88,72150.86,1,1,3,1359
27352,5180,65,0.0,146.0,1,24.0,43616.01,38803.57,34647.0,24343.13,413.93,733.33,37.2,4286.9,39898.91,35288.68,0,0,3,127
27353,2105,28,0.0,1294.0,2,54.0,1428.79,1428.79,1655.11,1448.77,0.21,3968.17,0.21,0.21,1428.79,2078.28,0,1,4,1263
27354,2232,25,0.0,834.0,1,174.0,4231.6,4463.6,4532.14,4511.82,0.33,0.33,0.33,0.33,4311.6,4608.77,0,0,4,161
27355,633,40,0.0,1643.0,3,104.0,5084.88,5756.31,5684.89,7093.59,0.06,0.06,714.34,0.06,5171.09,5730.04,0,1,3,2861
27356,3469,55,2.0,1096.0,3,41.0,2040.23,2040.23,2244.03,2896.26,0.59,132.01,0.59,0.59,2040.23,1963.92,0,1,3,415
27358,1752,58,0.0,334.0,2,31.0,6239.16,6239.16,6239.16,6201.92,0.03,0.03,0.03,0.03,6239.16,6239.16,0,1,3,713
27359,4513,60,3.0,15.0,1,12.0,2824.9,523.31,1560.76,2062.37,16704.77,2647.23,14701.35,1781.35,2111.53,1226.0,0,1,2,47
27360,5684,44,0.0,241.0,2,6.0,7346.84,2198.69,1813.3,3289.31,1414.4,850.11,3923.4,1135.24,1395.86,1949.04,0,1,3,18
27361,4036,38,0.0,1327.0,1,126.0,5990.79,15958.42,14293.33,13949.71,0.14,0.14,9953.48,1114.57,8219.34,16208.26,1,1,2,1229
27362,4618,48,2.0,617.0,2,60.0,1595.46,1595.2,1588.44,1523.26,0.33,0.33,0.33,0.33,1597.38,1590.71,0,1,3,211
27363,6309,66,1.0,1020.0,2,19.0,4081.82,3758.67,6407.83,11703.89,377.64,377.64,0.5,18930.47,4517.56,6882.53,0,1,3,12
27364,682,61,0.0,1259.0,3,31.0,3252.4,3966.69,3794.27,3939.13,0.19,0.19,714.47,0.19,3449.44,3966.69,0,1,3,1495
27365,1598,54,2.0,46.0,3,3.0,1309.51,1843.75,1490.15,642.35,571.66,1143.09,4185.94,0.23,1659.53,1691.93,0,0,3,1793
27366,1678,61,2.0,623.0,2,20.0,25622.55,28223.24,19549.13,14320.39,428.94,10644.47,3386.77,2216.19,26154.0,19585.29,0,1,3,1742
27367,2681,55,0.0,1400.0,2,31.0,3845.65,3845.65,3845.65,3821.41,0.39,0.39,0.39,0.39,3845.65,3845.65,0,1,2,776
27368,1053,90,0.0,1096.0,2,103.0,1981.01,626.51,3773.91,1955.96,0.5,0.5,788.86,785.77,860.05,1092.38,1,1,3,2
27369,998,42,0.0,1484.0,2,9.0,6362.27,5881.93,6403.98,6410.92,357.71,0.57,0.57,1215.84,6072.83,6374.13,0,1,3,2599
27370,258,39,0.0,730.0,3,0.0,5634.31,3059.0,3370.74,1764.96,4007.53,102.97,1407.64,375.8,3407.92,3159.24,0,1,2,1604
27371,1766,29,0.0,834.0,3,161.0,758.34,2186.91,1799.58,2011.07,0.67,0.67,1429.24,72.1,1004.65,2235.3,1,1,2,1677
27372,428,54,0.0,178.0,2,31.0,14569.38,14569.38,14569.38,14478.98,0.47,0.47,0.47,0.47,14569.38,14569.38,0,0,3,1638
27373,4011,40,2.0,834.0,2,0.0,8603.08,2632.23,1551.86,2563.75,7045.79,285.84,2611.24,2518.62,1578.42,1654.26,0,1,2,477
27374,1867,18,0.0,1540.0,2,346.0,11873.63,11873.63,11873.63,11798.42,0.67,0.67,0.67,0.67,11873.63,11873.63,0,1,4,56
27375,1960,90,0.0,500.0,2,6.0,10997.39,10997.39,10997.39,20432.8,2800.93,0.03,2800.93,0.03,10997.39,10997.39,0,1,3,2410
27376,2623,58,0.0,1093.0,2,12.0,14623.1,17318.44,12664.41,7648.44,714.33,8808.89,1298.24,0.04,15898.15,13583.84,0,1,2,941
27377,2841,44,1.0,334.0,1,11.0,22935.65,48958.72,35023.68,72105.38,119.36,71297.97,1475.98,28663.64,23342.97,39564.1,0,1,2,1617
27378,2595,28,0.0,1232.0,2,98.0,2392.58,2392.58,2394.73,2048.5,0.13,0.13,0.13,0.13,2392.58,2394.95,0,1,4,93
27379,3243,55,3.0,1020.0,3,88.0,2860.79,2875.08,2885.55,3264.92,0.26,0.26,0.26,0.26,2863.75,2877.84,0,1,3,24
27380,314,38,0.0,983.0,2,17.0,324.94,1231.99,1524.42,1804.16,132.83,137.94,1262.6,1235.33,608.4,1815.08,1,1,3,219
27381,1128,40,0.0,334.0,2,31.0,10052.35,10052.35,10052.35,9988.67,0.13,0.13,0.13,0.13,10052.35,10052.35,0,0,3,112
27382,1040,47,0.0,1096.0,3,48.0,2195.71,2671.41,2464.6,1880.56,0.59,857.73,3389.06,2656.99,2579.58,2568.51,0,1,2,507
27383,2497,43,0.0,102.0,2,3.0,1709.76,1776.57,1825.74,5049.13,0.61,0.51,67.41,63.0,1748.63,1812.25,0,1,3,742
27384,1632,39,2.0,1525.0,3,3.0,304.41,533.78,2227.47,983.38,7158.19,2165.54,787.89,2531.53,5170.31,1130.68,1,1,2,501
27385,3001,68,0.0,1020.0,3,0.0,18.33,383.27,1994.94,214.23,33229.13,7143.41,33557.7,5286.27,659.55,582.46,1,1,3,535
27386,1994,52,0.0,1437.0,3,31.0,2946.03,2954.21,3182.43,4620.42,0.37,0.37,0.37,0.37,2946.32,2954.21,0,0,3,944
27387,5242,45,0.0,1020.0,2,89.0,791.56,791.56,4830.02,8069.28,0.09,0.09,59.24,2929.63,791.56,5315.7,1,0,3,1
27388,6769,67,0.0,318.0,2,12.0,4092.2,3061.53,2729.34,2108.67,337.11,1640.9,0.59,0.59,3535.86,2490.83,0,1,3,1110
27389,1515,6,0.0,1096.0,2,31.0,3129.32,3143.61,3144.55,3167.17,0.34,0.34,0.34,0.34,3130.31,3144.53,0,0,4,1418
27390,1689,23,0.0,575.0,1,85.0,2295.04,1888.65,2230.45,2542.01,0.67,0.67,272.6,2300.14,1726.67,1589.81,0,0,3,470
27391,2791,32,3.0,1388.0,3,0.0,1737.76,16900.08,5232.63,2534.57,1633.09,17260.5,23948.61,5174.04,9999.68,5374.91,1,1,2,571
27392,1734,26,0.0,1096.0,3,18.0,5214.64,4621.48,4639.53,3704.07,739.09,0.07,0.07,0.07,5215.67,4635.31,0,1,4,546
27393,3700,41,0.0,1020.0,2,23.0,1778.45,1765.89,3842.86,4622.65,1000.13,2142.99,1169.71,6300.13,2247.79,3963.27,1,1,2,1124
27394,2700,44,1.0,1525.0,2,6.0,8320.2,9023.23,4032.1,1777.02,3.39,4.04,2455.48,2544.02,5084.96,3784.24,0,1,2,40
27395,4106,62,0.0,623.0,2,21.0,3020.82,2748.51,2817.37,2731.1,273.01,0.7,0.7,0.7,2955.09,2748.51,0,1,3,341
27396,539,61,0.0,931.0,3,63.0,1650.29,2850.29,2584.15,1607.72,0.14,0.14,1200.14,1236.66,2316.79,3451.56,1,1,3,709
27397,1005,32,0.0,1322.0,2,297.0,1900.31,1900.31,1900.31,1886.99,0.54,0.54,0.54,0.54,1900.31,1900.31,0,0,3,163
27398,1992,43,0.0,749.0,3,172.0,5266.11,5266.11,5266.11,5547.15,0.49,0.49,0.49,0.49,5266.11,5266.11,0,0,3,1379
27399,2617,72,0.0,1076.0,2,68.0,2606.81,2606.81,2593.86,2857.9,0.11,0.11,0.11,0.11,2606.81,2606.81,0,1,1,1043
27400,2490,65,1.0,1525.0,2,30.0,6184.25,4398.54,4993.78,4379.41,0.5,1786.21,0.5,0.5,6184.25,4398.54,0,0,3,254
27401,1201,28,0.0,611.0,2,270.0,12131.58,12138.75,12155.16,12186.04,0.57,0.57,0.57,0.57,12133.31,12146.79,0,1,2,1227
27402,2593,45,3.0,146.0,2,12.0,361.04,12541.26,8204.88,5115.3,3.93,1.1,7163.24,250.33,664.3,12268.92,1,1,2,127
27403,6444,40,0.0,1020.0,3,36.0,4091.19,4080.88,4251.19,4996.85,0.36,41.13,0.36,0.36,4084.53,4057.93,0,0,3,12
27404,4237,38,0.0,557.0,2,6.0,5376.88,5709.5,5688.4,15229.49,1714.76,0.47,2236.19,357.61,6339.07,5929.32,0,0,3,262
27405,4643,59,0.0,617.0,2,95.0,1309.33,1472.45,1605.71,3976.29,0.51,0.51,19.14,43.0,1385.27,1555.28,0,0,3,211
27406,4948,63,0.0,1020.0,1,21.0,2763.54,3049.25,3347.11,1550.78,285.8,17546.73,285.8,17142.94,2832.51,5526.36,0,0,1,162
27407,2838,76,0.0,995.0,2,56.0,5251.03,5251.03,5167.47,4991.2,0.51,229.09,0.51,0.51,5251.03,5228.91,0,1,3,1276
27408,4105,58,2.0,578.0,2,6.0,8724.47,8007.3,8094.47,7043.8,714.9,0.61,0.61,0.61,8156.47,8005.45,0,1,2,375
27409,1650,50,0.0,834.0,3,17.0,3163.58,4696.45,1432.13,1425.32,210.81,210.81,1815.11,692.6,3473.78,540.66,0,1,3,965
27410,727,27,2.0,130.0,3,0.0,2701.95,2173.15,2444.35,2722.34,1471.31,1793.41,1620.65,635.09,2878.41,1968.12,0,1,3,1524
27411,2719,38,0.0,1020.0,1,3.0,7995.69,3122.46,3636.92,3402.95,5652.76,354.9,782.37,0.61,4457.92,2915.14,0,0,3,81
27412,488,54,0.0,1135.0,3,247.0,19228.49,787.73,4624.77,1101.54,0.46,0.46,1486.17,172.69,12336.45,757.35,1,0,3,1322
27413,2831,26,0.0,15.0,2,32.0,3728.3,3728.3,1924.15,830.38,0.09,2892.94,0.09,0.09,3728.3,1208.71,0,1,4,48
27414,1236,64,0.0,1477.0,3,31.0,14442.16,14456.45,14595.4,17863.36,0.39,0.39,0.39,286.1,14446.11,14579.95,0,1,3,650
27415,1212,48,2.0,657.0,3,7.0,1603.23,1379.7,1655.66,1921.74,2785.14,821.79,2159.87,722.29,2136.81,1303.17,0,1,3,167
27416,1474,5,0.0,1570.0,3,31.0,1484.18,1484.18,1484.18,1474.78,0.64,0.64,0.64,0.64,1484.18,1484.18,0,0,4,107
27417,4420,40,2.0,1439.0,2,4.0,5327.11,2498.54,2695.74,2086.78,2829.27,0.7,0.7,0.7,2986.22,2510.31,0,1,3,856
27418,1036,63,0.0,1096.0,3,31.0,1703.6,1703.6,1703.6,1692.81,0.24,0.24,0.24,0.24,1703.6,1703.6,0,1,3,368
27419,5107,44,0.0,146.0,1,39.0,340.16,943.74,1453.07,709.9,0.44,143.3,415.81,1797.53,1246.89,1664.38,0,0,2,127
27420,1512,79,0.0,1232.0,2,0.0,2774.72,3323.54,6603.23,4892.97,323.11,623.09,901.39,731.36,2692.91,3212.85,1,1,1,2120
27421,2494,69,2.0,575.0,2,20.0,7929.08,6404.2,6007.86,5408.68,1755.74,1755.74,39.7,161.67,7587.28,5931.7,0,1,2,155
27422,1228,43,0.0,1020.0,2,31.0,1426.03,5711.74,3165.63,2743.03,0.46,0.46,4286.17,86.17,2460.51,4096.08,1,0,3,162
27423,503,46,0.0,1348.0,2,41.0,704.57,3847.43,1671.74,214.51,0.1,3742.27,3142.96,68.3,3197.18,1686.82,1,0,3,1077
27424,2622,46,0.0,146.0,2,52.0,5572.9,5572.9,5038.42,6592.23,0.29,1214.57,0.29,0.29,5572.9,5182.09,0,0,3,931
27425,1432,48,0.0,168.0,2,28.0,18.77,17688.14,2174.07,3062.14,2857.23,20798.69,47264.37,21437.09,55.31,1948.66,0,0,3,192
27426,790,43,0.0,453.0,3,76.0,4139.6,6996.74,6807.64,5269.7,0.34,0.34,2857.49,2857.49,6060.78,7088.91,1,1,3,1903
27427,2445,69,0.0,334.0,3,76.0,3142.38,3141.24,2817.37,916.23,0.19,0.19,0.19,0.19,3141.79,3141.24,0,0,3,189
27428,457,58,0.0,1096.0,3,146.0,9168.5,9168.5,9168.5,8975.44,0.3,0.3,0.3,0.3,9168.5,9168.5,0,0,3,227
27429,2149,40,1.0,654.0,2,306.0,5556.51,5217.88,4915.75,3869.14,0.5,0.5,14.79,0.5,5226.11,4950.19,0,1,3,1217
27430,2118,37,5.0,1020.0,2,47.0,1140.01,905.31,1782.34,2092.48,0.67,2.3,300.59,937.14,2338.06,1727.12,0,1,3,942
27431,1916,10,0.0,1232.0,2,31.0,2113.64,2113.64,2113.64,2100.43,0.39,0.39,0.39,0.39,2113.64,2113.64,0,0,4,1551
27432,1332,29,0.0,409.0,2,0.0,14109.27,7069.21,3464.51,1318.35,8571.19,6390.96,0.33,0.33,7661.15,2123.76,0,1,3,368
27433,3215,64,0.0,334.0,2,17.0,11878.29,7099.89,10431.95,22020.48,14285.97,0.26,2507.58,2155.98,10350.88,7433.05,0,1,3,3
27434,1855,76,0.0,1096.0,2,17.0,7351.66,7226.66,7210.57,6853.41,125.5,0.5,0.5,0.5,7291.31,7226.66,0,0,3,227
27435,1694,55,0.0,834.0,1,31.0,940.21,940.21,1519.78,2310.02,0.64,0.64,0.64,1414.93,940.21,1607.49,0,0,3,21
27436,1733,33,0.0,1020.0,3,120.0,1836.12,997.35,1772.75,1763.69,0.6,0.6,336.31,1049.17,1667.79,1670.54,0,0,3,1219
27437,917,50,0.0,834.0,3,177.0,1518.32,1845.46,1840.56,2353.15,0.06,0.06,41.49,42.41,1705.66,1851.95,1,1,2,1017
27438,1888,41,0.0,666.0,3,7.0,32805.94,430.93,10000.0,428.21,34120.18,0.49,2316.61,0.49,29138.14,430.93,0,1,2,643
27439,1191,38,0.0,1020.0,3,11.0,2097.24,2039.64,3341.57,5114.01,263.17,329.09,154.83,1014.08,2094.38,3612.78,0,1,3,732
27440,3786,90,0.0,905.0,3,13.0,2754.13,6627.31,5535.95,1095.52,3356.03,0.64,7229.21,72.07,5373.92,6866.95,1,1,0,1174
27441,3204,45,0.0,318.0,2,2.0,6734.79,3757.32,6446.5,3397.09,11301.11,64.0,9457.29,3195.86,7878.22,5292.51,0,0,3,195
27442,550,39,0.0,623.0,2,91.0,6218.33,8944.51,5325.62,7267.71,0.1,0.1,7934.38,1208.86,3018.38,7140.97,0,0,3,2952
27443,443,80,0.0,834.0,1,62.0,2118.75,2545.84,1575.4,1304.24,0.59,0.59,427.67,982.04,2235.77,2075.96,1,1,3,17
27444,326,29,0.0,1271.0,3,30.0,1194.67,2819.95,2720.93,1526.08,0.16,3.73,2154.02,3026.0,2332.72,4046.06,0,1,3,90
27445,2887,35,0.0,146.0,3,49.0,209.17,144.88,2064.86,204.67,0.61,55.32,1436.33,6886.38,168.28,3428.54,1,0,2,52
27446,2776,42,1.0,1438.0,2,39.0,1375.33,1980.34,2088.25,2952.95,0.34,72.13,335.26,0.34,1440.68,2064.22,0,1,3,138
27447,540,42,2.0,762.0,3,30.0,5005.2,5005.2,3794.75,4255.6,0.4,2528.97,0.4,571.83,5005.2,3575.25,0,1,3,1121
27448,2913,37,0.0,123.0,3,31.0,1873.48,1873.48,1774.4,1648.68,0.14,0.14,0.14,0.14,1873.48,1790.53,0,0,3,155
27449,424,63,0.0,409.0,2,6.0,3022.8,3032.62,3476.65,4075.89,0.86,0.69,10.69,905.81,3022.66,3293.42,0,0,3,805
